Name	Type	DatabaseType	GUID
AlchemistSwiftnessMovementAffinity	FeatureDefinitionMovementAffinity	FeatureDefinitionMovementAffinity	7e5f6439-75fa-5e49-804f-a6376870e771
LightningCloakMovementAffinities	FeatureDefinitionMovementAffinity	FeatureDefinitionMovementAffinity	9a098f7c-0286-4a04-ba42-23b7dfc45e7b
SubclassMovementAffinities	FeatureDefinitionMovementAffinity	FeatureDefinitionMovementAffinity	14ef799a-edc6-4749-866b-9a6afc26d4fa
BackgroundSkillSelect2	FeatureDefinitionPointPool	FeatureDefinitionPointPool	77d6eb2c-d99f-4256-9bb6-c6395e440629
BackgroundSkillSelect3	FeatureDefinitionPointPool	FeatureDefinitionPointPool	e6f2ed65-a44e-4314-b38c-393abb4ad900
BackgroundToolSelect	FeatureDefinitionPointPool	FeatureDefinitionPointPool	989ddb03-b915-42cc-9612-bc8be96b7476
PointPool10BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	38855d34-d1fd-5798-9998-ea74a1eed37b
PointPool11BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	13ea0ec0-a80b-5598-9452-ab2a1f88781a
PointPool2BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	dbec86c7-468f-4569-917b-2d96d21f9ddf
PointPool3BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	27ab1eaf-5a4e-54d9-966d-d480035d104c
PointPool4BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	de391321-0c71-520d-8a0a-f939c0f78b3a
PointPool5BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	d09901a7-c69f-5d9f-a6b7-d6b07387faad
PointPool6BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	4fbe576a-23d7-5ba2-9590-bec6db5c7a8e
PointPool7BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	a723985d-913f-5fa5-b97d-4646d192683b
PointPool8BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	a6eea7e1-8d4f-5963-807d-ed4e905da8df
PointPool9BonusFeats	FeatureDefinitionPointPool	FeatureDefinitionPointPool	24aa6f1c-6cd3-5046-9cc4-7c87d6f48e64
PointPoolAbilityScore3	FeatureDefinitionPointPool	FeatureDefinitionPointPool	89708d7d-a16a-44a1-b480-733d1ae932a4
PointPoolAbilityScore4	FeatureDefinitionPointPool	FeatureDefinitionPointPool	dcdd35a8-f1ca-475a-b5a4-a0426292688c
PointPoolBardSkillPointsMulticlass	FeatureDefinitionPointPool	FeatureDefinitionPointPool	a69b2527569b4893abe57ad1f80e97ed
PointPoolRangerSkillPointsMulticlass	FeatureDefinitionPointPool	FeatureDefinitionPointPool	096e4e01b52b490e807cf8d458845aa5
PointPoolRogueSkillPointsMulticlass	FeatureDefinitionPointPool	FeatureDefinitionPointPool	451259da8c5c41f4b1b363f00b01be4e
PointPoolTinkererSkillPoints	FeatureDefinitionPointPool	FeatureDefinitionPointPool	f0bb19e3-584b-585d-8e0b-eafe106a09b5
PointPoolWitchSkillPoints	FeatureDefinitionPointPool	FeatureDefinitionPointPool	e3054f67-59d2-5fef-b78f-d31437d13ddc
ProficiencyWitchTool	FeatureDefinitionPointPool	FeatureDefinitionPointPool	97ba0501-5963-5642-96f4-2bc368f298af
TraditionSpellMasterBonusCantrips	FeatureDefinitionPointPool	FeatureDefinitionPointPool	367307e8-0f6a-5ef1-8d6d-2ee36a74cfef
AHRagePower	FeatureDefinitionPower	FeatureDefinitionPower	a46c1722-7825-4a81-bca1-392b51cd7d97
ArcanePulse	FeatureDefinitionPower	FeatureDefinitionPower	1cbe6058-6daf-5832-b5dd-8fc344ec5a4c
ArcanePulseUpgrade	FeatureDefinitionPower	FeatureDefinitionPower	f3ad4df7-6d49-50de-a311-639719c9bcd0
ArmorModePool	FeatureDefinitionPower	FeatureDefinitionPower	fd0567d8-a728-4459-8569-273f3ead3f73
ArtificerInfusionArmorMagicalStrength	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	402dc3fd-b077-5b36-9ab4-75bce2f185f8
ArtificerInfusionBagOfHolding	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	269fb5c5-2ce1-5847-976d-52a98d54f459
ArtificerInfusionBlindingWeapon	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	b966dade-2f9b-5fa2-9c69-62f907b594d5
ArtificerInfusionEnhancedArmor	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	982235c8-0db8-5434-9e98-735e9270f271
ArtificerInfusionEnhancedFocus	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	47b9e913-683a-5a89-86d5-4d5ab3c4be2f
ArtificerInfusionEnhancedWeapon	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	2e54572b-87bb-5aca-8e97-085229100b71
ArtificerInfusionImprovedEnhancedArmor	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	a572c49b-5320-5e14-aa14-e41dd1920db7
ArtificerInfusionImprovedEnhancedFocus	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	31408daa-2f50-5837-a7bd-10ae0afd6c14
ArtificerInfusionImprovedEnhancedWeapon	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	2b5570f7-b87d-5b7b-95bc-79c824870232
ArtificerInfusionMindSharpener	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	9235b3d1-9d88-5252-a64b-cf177e136e37
ArtificerInfusionResistantArmor	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	f1cf1453-6880-5d61-afca-ba3e8e04a50f
ArtificerInfusionSpellRefuelingRing	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	11db5224-48f2-58ad-bc8f-028b6ad08cd3
ArtilleristFlame15CannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	96a6df9b-2ebd-52a7-a685-cb63294fca7e
ArtilleristFlame9CannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	01c33572-9681-574a-9bd8-94da782de0fe
ArtilleristFlameCannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	f8538646-4a47-520f-82c3-2ec74cc0828a
ArtilleristForceCannon15Attack	FeatureDefinitionPower	FeatureDefinitionPower	42662248-79d7-582f-841c-b31724c99886
ArtilleristForceCannon9Attack	FeatureDefinitionPower	FeatureDefinitionPower	ffd29ca9-2aac-511e-888f-0473402c0d9b
ArtilleristForceCannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	41bbf940-c125-5b7f-a831-4962329ed2a6
ArtilleristProtector15CannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	55c5ede6-b20a-5053-ae1b-c5e3e07c0d95
ArtilleristProtectorCannonAttack	FeatureDefinitionPower	FeatureDefinitionPower	f46fe280-635e-5798-aa2a-25e293743aad
ArtilleryModePool	FeatureDefinitionPower	FeatureDefinitionPower	89d9c1f5-75e9-4b25-b7e8-a24f30d1befb
AttributeModiferArtificerBattleSmithInfusionHealingPool	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	97e8a72f-7e4e-592b-abd0-8bb58456de9c
AttributeModiferArtificerInfusionHealingPool	FeatureDefinitionPower	FeatureDefinitionPower	69809fd6-6c09-5938-875b-12ec82ebeae5
AttributeModiferArtificerInfusionIncreaseHealingPool	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	3119dbc4-7c4e-5442-a814-335fd690d943
AttributeModiferArtificerInfusionIncreaseHealingPool10	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	5a6c5673-7d9d-52b7-9b7a-0c0795c22b3d
AttributeModiferArtificerInfusionIncreaseHealingPool14	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	0f0819d4-a539-51cd-9559-5b9b77eb8389
AttributeModiferArtificerInfusionIncreaseHealingPool18	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	61c86ab7-3d10-5866-8fc5-583cc2a1b9bb
AttributeModiferArtilleryPoolIncrease	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	e8c74332-f157-5c73-acad-aea3a0d8e88a
AttributeModiferTransmuterHealingPool	FeatureDefinitionPower	FeatureDefinitionPower	05db2be3-bf2e-5443-92f7-a15b4241dc02
AttributeModiferTransmuterHealingPoolBonus	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	36d3a2e4-b630-5d7d-b23d-eb2013b57c09
AttributeModiferTransmuterHealingPoolExtra	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	47a2abe8-0d72-5137-a59d-170ecb638f39
CancelElixirFly	FeatureDefinitionPower	FeatureDefinitionPower	64385214-7b0f-4372-a12f-8346b2b33884
CancelElixirResilience	FeatureDefinitionPower	FeatureDefinitionPower	4de693d2-f193-4434-8741-57335d7cefdc
CancelElixirSwiftness	FeatureDefinitionPower	FeatureDefinitionPower	86888f66-c8b2-49db-910a-bde389dd69df
CancelFlyingConditionArtificialServant	FeatureDefinitionPower	FeatureDefinitionPower	15bff3c5-632e-451f-8c46-1511ed4cf805
ChefTreatEatPower	FeatureDefinitionPower	FeatureDefinitionPower	31ea87c9-f446-59ba-a422-6855c1b372bf
CounterStrikePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	88c294ce-14fa-4f7e-8b81-ea4d289e3d8b
DHHolyAuraSpellBlindingPower	FeatureDefinitionPower	FeatureDefinitionPower	40366ca2-00a0-471a-b370-8c81f6283ce1
DruidForestGuardianBarkWard	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	04b52ec8-fb06-5e97-973a-eced177266b1
DruidForestGuardianImprovedBarkWard	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	be211a95-38be-58c3-94ac-d749abfba601
DruidForestGuardianSuperiorBarkWard	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	159ecf17-62de-5b17-82c1-4c040e24daae
ExtraInfusionSlots	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	350902fd-cf99-48e4-8edc-115c82886bdb
FeatChefCookTreats	FeatureDefinitionPower	FeatureDefinitionPower	14888452-6cdf-53d6-bfb6-cdd5648f9956
FeatChefShortRestFeast	FeatureDefinitionPower	FeatureDefinitionPower	a2c52704-5388-503d-b1bb-0d1a1e21c8be
FlameArtillery	FeatureDefinitionPower	FeatureDefinitionPower	3a93be16-4398-47cb-9c1c-4ec56903bd2f
FlameArtillery_09ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	d841a2aa-efc0-4ccc-b50a-ed0d8e4d68e1
FlameArtillery_15ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	0c84cc3b-0730-4e25-b8a7-8a074696efe4
FlameArtillery_2	FeatureDefinitionPower	FeatureDefinitionPower	2ba003a5-718a-4eea-a0f8-33fa79884cb1
FlameArtilleryModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	f1559469-cf41-4204-a8c1-53379d04df43
ForceArtillery_09ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	367fe374-e902-4ce9-9dc8-78d43c277faf
ForceArtillery_15ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	c0e479c8-6fac-4c1a-9e98-58929e42264a
ForceArtilleryModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	b01c40ca-685a-4d5d-9ee4-ed47d39cb5b9
GambitResourcePool	FeatureDefinitionPower	FeatureDefinitionPower	00da2b27-139a-4ca0-a285-aaa70d108bc8
GambitResourcePoolAdd	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	056d786a-2611-4981-a652-704fa5056375
GambitResourcePoolAdd10	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	52b74360-eecf-407c-9445-4515cbb372f3
GambitResourcePoolAdd15	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	b4307074-cd80-4376-96f0-46f7a3a79b5a
GambitResourcePoolAdd18	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerPoolModifier	FeatureDefinitionPower	c7ced45a-572f-4af0-8ec5-2add074dd7c3
GauntletsGrapple	FeatureDefinitionPower	FeatureDefinitionPower	71b309c2-1f8b-4df4-955e-3f8504bc381e
HalfCoverShield	FeatureDefinitionPower	FeatureDefinitionPower	0fd3ccb3-0f15-4766-8eb8-32042838ce6d
HelpAction	FeatureDefinitionPower	FeatureDefinitionPower	994ab51f-a81a-50fd-af24-45dfd078b637
improvedBarkWardRetaliate	FeatureDefinitionPower	FeatureDefinitionPower	f78fde0d-e495-5cc1-affb-84613f0e0ca1
ImprovedScoutModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	89ec2647-5560-4e82-aa7b-59a8489de492
ImprovedSentinelModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	b216988a-5905-47fd-9359-093cd77d41f9
InspirePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	163c28de-48e5-4f75-bdd0-d42374a75ef8
InspiringSurgePower	FeatureDefinitionPower	FeatureDefinitionPower	c2930ad2-dd02-4ff3-bad8-46d93e328fbd
KnockDownPower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	90dd5e81-40d7-4824-89b4-45bcf4c05218
PathOfTheLightEyesOfTruthPower	FeatureDefinitionPower	FeatureDefinitionPower	3ffe8a5b-968b-50e9-ba96-8eae57dfc5de
PathOfTheLightIlluminatingBurst	SolastaCommunityExpansion.Subclasses.Barbarian.PathOfTheLight+IlluminatingBurstPower	FeatureDefinitionPower	afeb14b1-308c-56e6-9680-5942aca31ee5
PathOfTheLightIlluminatingBurstInitiator	FeatureDefinitionPower	FeatureDefinitionPower	e8ad8505-17d7-57fe-8684-258798a382b6
PathOfTheLightIlluminatingBurstSuppressor	FeatureDefinitionPower	FeatureDefinitionPower	3f300372-fc36-5d56-b8dd-8642ac03d24e
PathOfTheLightIlluminatingStrikeInitiator	FeatureDefinitionPower	FeatureDefinitionPower	a775e624-1729-5209-839f-f598c791a95e
PowerAlchemistGreaterRestorativeElixirs	FeatureDefinitionPower	FeatureDefinitionPower	faeba33f-a073-5c99-aa06-dbb68f4c6c8f
PowerAlchemistHealElixirs	FeatureDefinitionPower	FeatureDefinitionPower	f01c6a22-bfd0-5cbe-b338-4ce1e1e6294c
PowerAlchemistRestorativeElixirs	FeatureDefinitionPower	FeatureDefinitionPower	f3b60c5a-2914-527b-b996-e1940bcac31c
PowerAlchemistSpellBonusRecovery	FeatureDefinitionPower	FeatureDefinitionPower	8d829bd7-85c7-59a9-a0e6-c27a7469c73c
PowerAttack	FeatureDefinitionPower	FeatureDefinitionPower	0a3e6a7d-4628-4189-b91d-d7146d774bb6
PowerAttackTwoHanded	FeatureDefinitionPower	FeatureDefinitionPower	b45b8467-7caa-428e-b4b5-ba3c4a153f07
PowerBattleSmithWeapon	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	87a49f0c-5774-5a9e-8a8e-251c3f48225d
PowerFalseLifeFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	83c00463-e193-5b37-8983-2dafeb789772
PowerInflictWoundsChaFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	141634ae-5a67-5357-842c-45155504bea5
PowerInflictWoundsIntFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	941b6863-b1f6-5cea-8fe3-3bf8eedf3451
PowerInflictWoundsWisFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	f454baf0-d76e-50c0-beee-083d87d0853b
PowerInfuseAmuletOfHealth	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	6295ef17-978e-5335-a74f-664db957d199
PowerInfuseBeltOfGiantHillStrength	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	d07c8835-3401-59dc-bab6-eab86e6570a2
PowerInfuseBootsOfElvenKind	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	fd14fb70-587a-5976-8f4c-537e51f666d1
PowerInfuseBracersOfDefense	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	909e32cb-2c09-5dd7-a21e-8ab3d25e8393
PowerInfuseBracesrOfArchery	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	5deca2d1-c86b-588a-92d9-f2e09aa5a092
PowerInfuseCloakOfElvenKind	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	1b8d7f3b-af58-5ff4-bf85-e3ba5a060baf
PowerInfuseCloakOfProtection	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	ec761e6a-4e51-515c-943f-2474090dac2d
PowerInfuseDarkvision	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	22179db3-5388-51b3-877d-767775c0c600
PowerInfuseGauntletsOfOgrePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	271dc4fe-5311-581b-bc53-f0a3c4f387d4
PowerInfuseHeadbandOfIntellect	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	5b9e8153-844f-50ed-8c48-0ed480059748
PowerInfuseRingProtectionPlus1	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	f43fdc59-0b1a-5d49-94a3-46d9c670d2d5
PowerInfuseSlippersOfSpiderClimbing	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	c38b716b-69b4-511c-8081-1b5cc8a54f8a
PowerInspiringLeaderFeat	FeatureDefinitionPower	FeatureDefinitionPower	4c92757e-27bd-5efc-bfac-d4055e875ee8
PowerInvisibilityFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	b0baf5f2-42f4-554a-b807-3cf4be82af25
PowerManipulatorDominatePerson	FeatureDefinitionPower	FeatureDefinitionPower	c6cf9af7-960e-55f8-bc35-95fc08ce1ec3
PowerMedKitHealerFeat	FeatureDefinitionPower	FeatureDefinitionPower	e2f39f8b-7d89-5860-a6fd-d84adfdc2025
PowerMeleeWizardArcaneWeapon	FeatureDefinitionPower	FeatureDefinitionPower	a42e34d9-f1c2-519d-9e9d-b3365cd92547
PowerMistyStepFromFeat	FeatureDefinitionPower	FeatureDefinitionPower	825e4d2f-6946-582e-9c10-bacf0da37b83
PowerPugilistOffhandAttack	FeatureDefinitionPower	FeatureDefinitionPower	a97a1c9c-232b-42ae-8003-30d244e958b3
PowerResuscitateHealerFeat	FeatureDefinitionPower	FeatureDefinitionPower	f939c074-87fc-5688-9394-46a0976947dd
PowerSpellMasterBonusRecovery	FeatureDefinitionPower	FeatureDefinitionPower	167cf9ce-de8f-5e22-8652-39cb247dad4f
PowerSpellShieldArcaneDeflection	FeatureDefinitionPower	FeatureDefinitionPower	75778ecf-eb93-5937-b63c-923262236985
PowerStabilizeHealerFeat	FeatureDefinitionPower	FeatureDefinitionPower	61228eda-6b7e-5766-ab11-2912cead53b7
PowerTelekineticChaPull	FeatureDefinitionPower	FeatureDefinitionPower	9a1e58e1-e996-5d7b-8cf5-540d01f9cdba
PowerTelekineticChaPush	FeatureDefinitionPower	FeatureDefinitionPower	c421d0a5-6f51-5513-a173-cf8d6575c416
PowerTelekineticIntPull	FeatureDefinitionPower	FeatureDefinitionPower	0c4769e1-7785-5615-946c-999fa27b1408
PowerTelekineticIntPush	FeatureDefinitionPower	FeatureDefinitionPower	b5710ff2-d652-5915-9a1e-d574795c480c
PowerTelekineticWisPull	FeatureDefinitionPower	FeatureDefinitionPower	ddd0fc6d-f0ff-556e-8854-b40c54b63c7f
PowerTelekineticWisPush	FeatureDefinitionPower	FeatureDefinitionPower	0c396538-d91f-5d84-aee4-fefeb85d6f54
PowerTorchbearer	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionConditionalPower	FeatureDefinitionPower	22c560c7-1dc9-5de0-946f-5e63033a902c
PowerTransmuteConstitution	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	c4a238c6-dbf1-5ecc-8afc-f6bbcc939d15
PowerTransmuteDarkvision	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	a969b92d-699a-52ec-94d1-ece582ec54fa
PowerTransmuteFly	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	0697924f-54e5-5404-a3ca-01c1f9fbf0cc
PowerTransmuteHeal	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	a4f82831-ebed-5da7-9042-822a20b76ce7
PowerTransmutePoison	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	394c3455-693e-5b31-85d5-fef1ff038a90
PowerTransmuteRevive	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	07d262ce-8705-50d7-9809-45219d44a1d1
RallyingCryPower	FeatureDefinitionPower	FeatureDefinitionPower	cabe94a7-7e51-4231-ae6d-e8e6e3954611
Retribution	FeatureDefinitionPower	FeatureDefinitionPower	1fc63d9f-263c-4642-b75c-f7684ca6dd3d
RoguishConArtistFeint	FeatureDefinitionPower	FeatureDefinitionPower	0f085afa-c18b-574f-b1d4-e7e933410b1a
ScoutModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	ff6b9eb1-01ad-4100-ab12-7d6dc38ccc70
SelfDestruct	FeatureDefinitionPower	FeatureDefinitionPower	68ecf3d9-f718-4c62-921c-f30df3708312
SelfRepair	FeatureDefinitionPower	FeatureDefinitionPower	68db5cab-6fc9-4795-88a6-f89d81b0e4ef
SentinelModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	410768a3-757f-48ee-8a2f-bffd963c0a5b
summonArtificialServantPower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	d321d6f8-079e-58b9-b921-99a38fbf54bc
SummonProtectorConstruct	FeatureDefinitionPower	FeatureDefinitionPower	20b5ab3e-5124-4d08-9907-347f2f1284d4
SummonProtectorPowerConstruct_Upgrade	FeatureDefinitionPower	FeatureDefinitionPower	34c307e9-5883-438c-9130-1f286b9cdafc
superiorBarkWardRetaliate	FeatureDefinitionPower	FeatureDefinitionPower	9c73fb21-aa7d-5b58-9d87-1d940755f80e
TempHPShield	FeatureDefinitionPower	FeatureDefinitionPower	9ca27524-0b49-479e-b11d-085e00e77b8f
TempHPShield_09ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	feac61d2-d2af-43a8-8136-dce6df168d73
TempHPShield_15ModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	82a01793-c5a4-4b87-a079-de79b7638c4f
TempHPShieldModePower	SolastaCommunityExpansion.CustomFeatureDefinitions.FeatureDefinitionPowerSharedPool	FeatureDefinitionPower	b104ec34-5489-43b7-a887-0ffbb604ca8d
ThunderShield	FeatureDefinitionPower	FeatureDefinitionPower	f5ca9b23-0326-4b26-86e7-33ebcc061faf
TinkererFlashOfGeniusPower	FeatureDefinitionPower	FeatureDefinitionPower	2b8dd57f-8d77-5355-801a-4be5e103afaa
TinkererSpellStoringItem	FeatureDefinitionPower	FeatureDefinitionPower	a96e75c2-86ab-5062-a8b1-50f07d3884a1
WitchCacklePower	FeatureDefinitionPower	FeatureDefinitionPower	3f26a5fd-b743-58c0-ad61-73573d9b9cdd
WitchMaledictionAbate	FeatureDefinitionPower	FeatureDefinitionPower	ad0e93d8-84c7-56db-8aac-eb25c0a7c3f4
WitchMaledictionApathy	FeatureDefinitionPower	FeatureDefinitionPower	6a3fddc2-6a9a-5465-ba2c-5d16c509417d
WitchMaledictionCharm	FeatureDefinitionPower	FeatureDefinitionPower	24df9a7b-8b77-548a-b3c1-facd8ce5a424
WitchMaledictionDisorient	FeatureDefinitionPower	FeatureDefinitionPower	a7043beb-6681-558f-8ed6-0fb8215900b2
WitchMaledictionEvilEye	FeatureDefinitionPower	FeatureDefinitionPower	33f61a13-9f1c-5616-a3d8-bc2e592a02eb
WitchMaledictionObfuscate	FeatureDefinitionPower	FeatureDefinitionPower	db00bd44-6b09-5f73-b3bb-0c6bbfdf18cf
WitchMaledictionPox	FeatureDefinitionPower	FeatureDefinitionPower	f53945c2-dfa4-53a4-844e-a46c0dc04659
WitchMaledictionRuin	FeatureDefinitionPower	FeatureDefinitionPower	8a607c9a-8ed5-50f5-8206-f62c2db0ab52
BarbarianArmorProficiencyMulticlass	FeatureDefinitionProficiency	FeatureDefinitionProficiency	86558227b0cd4771b42978a60dc610db
CraftyArcana	FeatureDefinitionProficiency	FeatureDefinitionProficiency	44a54666-80ba-475c-90b1-774e86f1a69a
CraftyBows	FeatureDefinitionProficiency	FeatureDefinitionProficiency	62a71277-b62d-41e6-9546-19f6faa2b5a7
CraftyHerbalismKit	FeatureDefinitionProficiency	FeatureDefinitionProficiency	9345e1fd-ec4c-4509-acb5-3f3257b25ec4
CraftyManacalonRosary	FeatureDefinitionProficiency	FeatureDefinitionProficiency	0685a944-76cd-423a-81a1-9ceec507d69a
