Name	Type	DatabaseType	GUID
Bridge_A	PropBlueprint	BaseBlueprint	0031600df3b849e428160a43905b7ed5
Bridge_B	PropBlueprint	BaseBlueprint	d1e17e3dab26d2a4daa5598b4e1fa8f9
Bridge_C	PropBlueprint	BaseBlueprint	b312b9fab5c19464da6c1dde0d3f0e35
Bridge_Entrance	GadgetBlueprint	BaseBlueprint	c2d5345dc9bdae34bb9ef79c2a5eb925
Building_Cabin_12C	RoomBlueprint	BaseBlueprint	68a47783f7d06ed42a65dbe1206622eb
Building_Lodge_24C	RoomBlueprint	BaseBlueprint	18ad556db5b9a0742932d4e4f4c02327
BurningDebris_A	PropBlueprint	BaseBlueprint	230afc239937beb478a2292d44d86987
BurningDebris_B	PropBlueprint	BaseBlueprint	c13d33b042aa34b44af32f7f4fe8436e
BurningDebris_C	PropBlueprint	BaseBlueprint	57ebf97e54c3e63419282ac74c175137
BurningDebris_D	PropBlueprint	BaseBlueprint	c4d7cd281dff1c84fbc30ea7e0829f4c
BurningDebris_E	PropBlueprint	BaseBlueprint	0634725ba64236349819c2c713356d8a
Bushes_A	PropBlueprint	BaseBlueprint	65296858d025c0243ae298a6fdbe8d66
Bushes_B	PropBlueprint	BaseBlueprint	223528cb62f98d3418b46a979330e468
Bushes_C	PropBlueprint	BaseBlueprint	d09d32d588200ae4bbd2b67d6791e836
Cabinet_A	PropBlueprint	BaseBlueprint	7a393a8269188d14197109d6b82624ae
Cabinet_B	PropBlueprint	BaseBlueprint	58b1fa239ee8e2d41ad4f310d4ae81cd
Cabinet_C	PropBlueprint	BaseBlueprint	4f8d1ae3e5092a341b55a8c6fcb66e06
Cabinet_Covered_A	PropBlueprint	BaseBlueprint	f350d04a9e35a9c438cf05305fa24f98
Cabinet_Covered_B	PropBlueprint	BaseBlueprint	256c8ccbf08c5cf43933c9ea811f04d0
Cabinet_D	PropBlueprint	BaseBlueprint	bf48a29b44b99c84fa5e0ca575c8e29c
Cage_A	PropBlueprint	BaseBlueprint	5a303be6e8baa124f98d8d2a9a3d16e1
Cage_B	PropBlueprint	BaseBlueprint	18c2dc2e8c90d6045930152d3bc906f8
Camp_Bed_A	GadgetBlueprint	BaseBlueprint	4c69aa7d084361f4bbba243f8a2844cf
Camp_Bed_B	GadgetBlueprint	BaseBlueprint	c36a2e27caa21494e88928c2afe66854
Camp_Bed_C	GadgetBlueprint	BaseBlueprint	7ec4c1a93fd790e4f948129735a0dc8b
Campfire	GadgetBlueprint	BaseBlueprint	80fd32d8bd8674f41bdf67ec986164dc
Candelabra_A	PropBlueprint	BaseBlueprint	201ceba1ab486e846ae0a1e1d96e4e29
Candelabra_Covered_A	PropBlueprint	BaseBlueprint	df3889ecdaa76b544b15b0684797819f
Caravan_A	PropBlueprint	BaseBlueprint	48c67302d1d49a0428018683166dcaeb
Caravan_B	PropBlueprint	BaseBlueprint	e68ab8861daa93c4aba29e1680e2007c
Caravan_Destroy_A	PropBlueprint	BaseBlueprint	af0173c604eb9104889d08cd662d20a4
Caravan_Destroy_B	PropBlueprint	BaseBlueprint	555a1c23b8e28d74bb02c29c4378ac76
Carpet_A	PropBlueprint	BaseBlueprint	e8d32ddad97c6254c995b013a087d226
Carpet_B	PropBlueprint	BaseBlueprint	dd6ecc0d28fff6241b3b2e24460942d5
Carpet_BrownBear	PropBlueprint	BaseBlueprint	7cd7777d1dca73e449353fbca7f24ada
Carpet_C	PropBlueprint	BaseBlueprint	a03e08afce0f3a54999c82c3bba07f94
Carpet_D	PropBlueprint	BaseBlueprint	8524378fc19a9ba438a7bb1e6dc5273d
Carpet_E	PropBlueprint	BaseBlueprint	78633c894d872ae40b3e4172cdf71fda
Carpet_F	PropBlueprint	BaseBlueprint	aefb59b56043b6046989a5126b3ddb63
Carpet_G	PropBlueprint	BaseBlueprint	c4673bc0aacb58d418f510161e199ff4
Carpet_H	PropBlueprint	BaseBlueprint	b1968dc504ecab14c94afefd770b12b5
Carpet_I	PropBlueprint	BaseBlueprint	15fc610a5129b714bbb2f799c91002dc
Carpet_J	PropBlueprint	BaseBlueprint	fb96dea7329b7fb408e31bc8bc2f081d
Carpet_WhiteBear	PropBlueprint	BaseBlueprint	2c10315c166fca94f93fe9c5326d94b6
Cart_A	PropBlueprint	BaseBlueprint	4124d3e869d066b4f95ab79e68d4e685
Cart_B	PropBlueprint	BaseBlueprint	03429fe1c5f20d04ea01836e8911109f
Cart_C	PropBlueprint	BaseBlueprint	765471b2f1e58a4479fc657d86d82d62
Castle_Fence_A	PropBlueprint	BaseBlueprint	408c7139b56abec49aea5cc3d61c5f66
Castle_Fence_B	PropBlueprint	BaseBlueprint	b154eec1425770b439af5cf2b55ef836
Castle_Fence_Filler	PropBlueprint	BaseBlueprint	f7f0a467008328e499b156f9757027d7
Castle_InnerDoor_A	PropBlueprint	BaseBlueprint	ac2dce20b2911c546925f18b37d991ff
Castle_InnerDoor_B	PropBlueprint	BaseBlueprint	2673f9053acae854e9485a9f46b8dc5a
Castle_InnerDoor_C	PropBlueprint	BaseBlueprint	090561c41af29f2429d3da95a2ffaa40
Castle_InnerObstacle_A	PropBlueprint	BaseBlueprint	e8f4eeebea9d5ee448929f94bddc8d28
Castle_InnerObstacle_B	PropBlueprint	BaseBlueprint	4a17d2f44137fd242830647cbc10005d
Castle_InnerObstacle_C	PropBlueprint	BaseBlueprint	4bee6b4b65414d4429a6fa0a4e364a35
Castle_InnerObstacle_D	PropBlueprint	BaseBlueprint	595495a1fd3fe264bb46a7a89e223bbb
Castle_InnerWall_A	PropBlueprint	BaseBlueprint	b2a2e8aee4846874ea5fe721237a9f45
Castle_InnerWall_B	PropBlueprint	BaseBlueprint	7885d48e68c294e41a1ae5614dc1540e
Castle_InnerWall_C	PropBlueprint	BaseBlueprint	82d37964e47a2834bafa2d7e6b3476a1
Castle_InnerWall_D	PropBlueprint	BaseBlueprint	1aecdf728cf3b3848813051dceffe491
Castle_InnerWall_E	PropBlueprint	BaseBlueprint	6efca580ba6983e489f81376ff6a3495
Castle_InnerWall_F	PropBlueprint	BaseBlueprint	c35ee0d1937930b43b59b1ddd257a5a5
Castle_InnerWall_Filler	PropBlueprint	BaseBlueprint	655d4e4dd22fdd94c8ee10f790369a9b
Castle_InnerWall_G	PropBlueprint	BaseBlueprint	14ef8b961e1003246bbb0b9708a489c4
Castle_InnerWall_H	PropBlueprint	BaseBlueprint	74dcd229fa2c5dd4cb907ccc268d25ab
Castle_InnerWall_I	PropBlueprint	BaseBlueprint	ab211911321433d449e585becd0bf3d9
Castle_InnerWall_J	PropBlueprint	BaseBlueprint	3bfba26b91c582d40b65297ba765c854
Castle_InnerWall_K	PropBlueprint	BaseBlueprint	702910271d9d2284482acd2926eb6dc8
Castle_InnerWall_L	PropBlueprint	BaseBlueprint	d5118d7f9eba3764eae514b29db05d86
Castle_InnerWall_M	PropBlueprint	BaseBlueprint	ed05e925108ccac4b921950f22b6612a
Castle_Ladder	PropBlueprint	BaseBlueprint	16696752a6877af44bfccafbad623787
Castle_LadderSmall	PropBlueprint	BaseBlueprint	9473cb46bf7818c4094ca113d2556045
Castle_Scaffolding	PropBlueprint	BaseBlueprint	b52d954996493e347b2feb876cafea1c
Castle_Tower_A	PropBlueprint	BaseBlueprint	71d9c12aaba0ae64f85f533f89bff9e1
Castle_Tower_B	PropBlueprint	BaseBlueprint	0ea079973a740114c98b3d14b7473ea5
Castle_Tower_C	PropBlueprint	BaseBlueprint	49267be20940814458f07cd6bea7c57d
Castle_Tower_D	PropBlueprint	BaseBlueprint	b0caf68fdab09e942bda7aa887eb1223
Castle_Tower_E	PropBlueprint	BaseBlueprint	06375fdfb1c412d498f76a0ebeeaf0e7
Castle_Tower_F	PropBlueprint	BaseBlueprint	d9fef12016805f74f859664a06649b03
Castle_Wall_A	PropBlueprint	BaseBlueprint	2cecd0a3598b3744982821464f79ac24
Castle_Wall_B	PropBlueprint	BaseBlueprint	2aab7c96778f0714297afe0083c02196
Castle_Wall_C	PropBlueprint	BaseBlueprint	7a112cfdb185f464392867a62769e972
Castle_Wall_D	PropBlueprint	BaseBlueprint	5b69994fa932cc64295d91123a52ba35
CaveEntrance_A	PropBlueprint	BaseBlueprint	ed1db8620b576454a942cf5089dc7098
CaveEntrance_B	PropBlueprint	BaseBlueprint	d5e850437e2e3fc46b8cd3d5f8bbb232
Caves_InnerDoor_A	PropBlueprint	BaseBlueprint	a05eb00cde35c0c42ac7bc0559df446c
Caves_SimpleDoor	GadgetBlueprint	BaseBlueprint	11d5bbc48f59b4143adc57b021f42a95
Cell_A	PropBlueprint	BaseBlueprint	ec131e933c8e869478d9103e79b830f8
Cell_B	PropBlueprint	BaseBlueprint	be4bb8a209527f64fb3d468a06886bfe
Cemetery_Pilar	PropBlueprint	BaseBlueprint	07266911cbee88144aedc5599664061d
Cemetery_Wall_A	PropBlueprint	BaseBlueprint	d040cbf27a36f0443a9df85766d9a25b
Cemetery_Wall_B	PropBlueprint	BaseBlueprint	3f44ce556a7b7f7498d48e39deaf0260
Cemetery_Wall_C	PropBlueprint	BaseBlueprint	b302ae22caa695e46ab72f9933e3a365
Cemetery_Wall_D	PropBlueprint	BaseBlueprint	6a49b3c1c8a45354f88dd4f20383cdbc
Chain_A	PropBlueprint	BaseBlueprint	dd2fe57b1044f644290197fb583cc420
Chain_B	PropBlueprint	BaseBlueprint	1ece4164319fe744ebe4686a5104a191
Chair_A	PropBlueprint	BaseBlueprint	39be6af6abbcdec47836107b2e1e280c
Chair_B	PropBlueprint	BaseBlueprint	e3e545ba357e9bf4c8f98c5b7943d355
Chair_B_Covered	PropBlueprint	BaseBlueprint	f337042e1a219f64cb3f42846316ef58
Chair_C	PropBlueprint	BaseBlueprint	ed97055be136df54d823a101eb61e271
ChairTavern_A	PropBlueprint	BaseBlueprint	d78a68baa01c6c8449b402ba218adb03
Chest	GadgetBlueprint	BaseBlueprint	f877658557b11d94d957210e3da15d2f
Clearing_Large_24C	RoomBlueprint	BaseBlueprint	08c55adc054e0ac4b84ffdb789ce1d6a
Clearing_Small_12C	RoomBlueprint	BaseBlueprint	5fa3c571a4abaaa4e9207346804ced4f
Cocoon_A	PropBlueprint	BaseBlueprint	597a9a410c0213a4f992c58a42ca8ab8
Cocoon_B	PropBlueprint	BaseBlueprint	f6175b8a1fcb66e4fb7d2b0bab4af6d2
Column_A	PropBlueprint	BaseBlueprint	5559a59b175a0ea46943169249babd82
Column_A_Destroyed	PropBlueprint	BaseBlueprint	81ab696e65ecbfc4595fd71ff34f4cd7
Column_A_Lowground	PropBlueprint	BaseBlueprint	d60154d158ebed4458a2b2be164cc06f
Column_A_Lowground_Destroyed	PropBlueprint	BaseBlueprint	d7600d59642c704448890399c96d598f
Column_B	PropBlueprint	BaseBlueprint	3ac1a34a51ea2a74d837dc5a2b60c1b7
Column_C	PropBlueprint	BaseBlueprint	697a2fb748aeddd45b074f8fbc4b65b2
Column_D	PropBlueprint	BaseBlueprint	74772a76d84a5a44cbbdb63ca96c085a
Column_Pennant	PropBlueprint	BaseBlueprint	2090771f951810d408000c47ffa88b26
CookingStuff_A	PropBlueprint	BaseBlueprint	d7829402bd122fb48b81177a971cd910
Corner_12C	RoomBlueprint	BaseBlueprint	ac274ab7e73e33e4f84002520e16d8c6
Corner_Crypt_12C	RoomBlueprint	BaseBlueprint	7c5cd72556f5f834d84a88572d4f2e90
Corpse_A	PropBlueprint	BaseBlueprint	b313ccc2f26152f419e409eea576564e
Corpse_B	PropBlueprint	BaseBlueprint	de4d8ee2197f1ab40865d2172597c687
Corpse_C	PropBlueprint	BaseBlueprint	47b9efbd9020afc4686586a042ddfab3
Corpse_Cleric_A	PropBlueprint	BaseBlueprint	9e4dff8362264e34c9b90a658d4b4e55
Corpse_D	PropBlueprint	BaseBlueprint	5aeb36091cecf0e4792fe5f9002fc488
Corpse_E	PropBlueprint	BaseBlueprint	f31b3b887a5c0474c8184fccbd722f16
Corpse_F	PropBlueprint	BaseBlueprint	e4b1a9fde34053d40b65a96371186eac
Corpse_FullPlate_A	PropBlueprint	BaseBlueprint	d6f43150b6bd8ed4b9a95d548def87ef
Corpse_Pile_A	PropBlueprint	BaseBlueprint	0be065597bb8f0345919cfc68eae3f84
Corpse_ScaleMail_A	PropBlueprint	BaseBlueprint	bbea549218d51e14faca687b3d18785c
Corpse_Sorcerer_A	PropBlueprint	BaseBlueprint	5ab2b68947f166e48a10db29a96cbd4d
Couch_A	PropBlueprint	BaseBlueprint	f3a7662f5feac28409e764a3d2b4a82d
Couch_B	PropBlueprint	BaseBlueprint	9b1dfd98e2ef6384485bb457b1bb260b
Couch_C	PropBlueprint	BaseBlueprint	f7c7150c4764f094d8dfd20eb70e135b
Couch_Corner_A	PropBlueprint	BaseBlueprint	dc9fa6e3d5fb6e145ab1e7584b46cfaf
Couch_Corner_B	PropBlueprint	BaseBlueprint	2f08a6b65bad51c4d9a0971413e1cfc7
Crate_A	PropBlueprint	BaseBlueprint	07995d25e2d4f274cb33e40b52d9d504
Crate_B	PropBlueprint	BaseBlueprint	214d4048e974b1648a5e9e5b6a8dd0c6
Crate_C	PropBlueprint	BaseBlueprint	f61e04a82728ab54fa4b67f3bf10a267
Crate_D	PropBlueprint	BaseBlueprint	a9e2679b3402ac14eafb49a134b62e1b
Crate_E	PropBlueprint	BaseBlueprint	a18c86206c73eba4bae86384d8fdeefe
CrateStack_A	PropBlueprint	BaseBlueprint	4a3d2d6a1da7cfe4095ceff41e8b3ab8
CrateStack_B	PropBlueprint	BaseBlueprint	36de04d3e0aae78479df930582f29b67
CrateStack_C	PropBlueprint	BaseBlueprint	d12378d563cf57a448080e5d543c721a
CreatureDestroyer	GadgetBlueprint	BaseBlueprint	6ed8c65a63095e5498da3ecc0117717b
Creeper_A	PropBlueprint	BaseBlueprint	dc85e4dde71868a4fa7bdaadbb8c1d23
Creeper_B	PropBlueprint	BaseBlueprint	99e63510e0feae046a06a0d119fc17ec
Creeper_C	PropBlueprint	BaseBlueprint	9ca1e4eadcae0e44c98657dc2f0eab1d
CreeperGround_A	PropBlueprint	BaseBlueprint	8978b7d4c64f7f242980f9353ee25806
CreeperGround_B	PropBlueprint	BaseBlueprint	facbf51ff73362e4481370b84852cfbd
Crossroad_12C	RoomBlueprint	BaseBlueprint	696b1b46fb30668468f79070d6d5ece3
Crossroad_12C_Organic	RoomBlueprint	BaseBlueprint	41a9752fc80c3c3448bf77f405cd7de0
Crystal_A	PropBlueprint	BaseBlueprint	4e971307264109845a7a9f9b07b02eb6
Crystal_B	PropBlueprint	BaseBlueprint	55f902d36f8d7d24783b347021363a6f
Crystal_C	PropBlueprint	BaseBlueprint	8bc7008d62577e74084a5b03dd21ba82
Curve_12C	RoomBlueprint	BaseBlueprint	23d857c9bfe906c4d8ae45ac18f3ab57
Curve_24C	RoomBlueprint	BaseBlueprint	9224608beb068f54295f074ac576b633
Curve_U_24C	RoomBlueprint	BaseBlueprint	619cc4a34f75e0c43bf6295c57d28fea
Cushions_A	PropBlueprint	BaseBlueprint	e888cfb60714ce54cb7265be83c97003
Cushions_B	PropBlueprint	BaseBlueprint	2a4ece4fea9fff84ba7c878fa41d13b8
Dam_A	PropBlueprint	BaseBlueprint	438cb9e9f3152e94fb41248ef831beb6
Debris_A	PropBlueprint	BaseBlueprint	86c9bc1ee7e0a9f498c01fd255139a41
Debris_B	PropBlueprint	BaseBlueprint	65450803769700e43879bec175f36a07
Debris_C	PropBlueprint	BaseBlueprint	7846fc840e5b0734599df5283ba11eb5
Debris_Crystal_A	PropBlueprint	BaseBlueprint	6e33bd3e98c36ed4ebc472d0ff031d7a
Debris_Crystal_B	PropBlueprint	BaseBlueprint	42f6ba351e25f84449d4bf0ce5dd58db
Debris_Crystal_C	PropBlueprint	BaseBlueprint	dabaa7da8da1f5c4391123bb7c3c58d7
Decorative_House_A	PropBlueprint	BaseBlueprint	cc4323236853f6f449c8d3e8ccc0c209
Decorative_House_B	PropBlueprint	BaseBlueprint	cc3a0a5b887e30341983ca8ded401cfe
Desk_A	PropBlueprint	BaseBlueprint	aff1f5032cbffc347a4c1576ea54fbdb
DestroyedStuff_A	PropBlueprint	BaseBlueprint	cced513370bc60e48bf249b2d8165cb7
DestroyedStuff_B	PropBlueprint	BaseBlueprint	1237f5676a86d5c4b9d415d8567805d9
DestroyedStuff_C	PropBlueprint	BaseBlueprint	0420c526a0ee1bb488785844daa465c6
DestroyedStuff_D	PropBlueprint	BaseBlueprint	cb0bac3e64b44584c946348866f3eb0c
DestroyedStuff_E	PropBlueprint	BaseBlueprint	8b6bd9c58bd9e3146bee690ebb7a3aa8
DestroyedStuff_F	PropBlueprint	BaseBlueprint	75d3a3afa9575a5479e738621701b779
DestroyedStuff_G	PropBlueprint	BaseBlueprint	506ba96ae75f5664ca02399133cc6d43
DestroyedStuff_H	PropBlueprint	BaseBlueprint	5df56a0f85b6b4a48a4f49d7f974dad6
DestroyedStuff_I	PropBlueprint	BaseBlueprint	547dce15e0ff1e0489447573dc9cfce3
DestroyedStuff_J	PropBlueprint	BaseBlueprint	f1461c05babe7e446bebe9e5610a183c
DestroyedStuff_K	PropBlueprint	BaseBlueprint	0ecce9ac3108a774c8d3ce907b7e959e
DestroyedStuff_L	PropBlueprint	BaseBlueprint	29800cbd478266c4fa565d719652d1b4
DoubleDoor	GadgetBlueprint	BaseBlueprint	169bc08c4e6f95a41ab4d9cf23357c8f
DoubleDoor_Castle_Wall	GadgetBlueprint	BaseBlueprint	77bc09478be6763468c3485eaa70a200
DoubleStairsDoor	GadgetBlueprint	BaseBlueprint	b7c974ac7ca5eea4c8316850afab278b
DoubleThinDoor	GadgetBlueprint	BaseBlueprint	fb16e1b6e035454499d9047d56f10550
Drain_A	PropBlueprint	BaseBlueprint	7c9254d5542c9cd44920530dbbedba1d
Drain_B	PropBlueprint	BaseBlueprint	6b23ef653b579f94294863c532917ff3
Drain_Big_24C_A	RoomBlueprint	BaseBlueprint	458c37aa56d6a4a4f842c22da0d4a623
Drain_Big_24C_B	RoomBlueprint	BaseBlueprint	42cdabd948e29e646928c79576eeb3d0
Drain_C	PropBlueprint	BaseBlueprint	aa12a90ba920e9746b26749ec270993d
Drain_Corner_12C	RoomBlueprint	BaseBlueprint	4499afbc958db0d4f95fdc03939cc103
Drain_Crossroad_12C	RoomBlueprint	BaseBlueprint	1137e06d7d2fca24cb667b7be801d948
Drain_Line_12C	RoomBlueprint	BaseBlueprint	189cf233e5d9fd44791302beee9c29ff
Drain_Line_24C	RoomBlueprint	BaseBlueprint	ab6ed535c1d172d4faca51dff0cb27b6
Drain_Small_24C	RoomBlueprint	BaseBlueprint	af71bac8ad20baf4f841dacedb9c7b37
Drain_Turn_12C	RoomBlueprint	BaseBlueprint	f23e7a61e526d7f40ba889ef67a9f2c5
DrainGrate_A	PropBlueprint	BaseBlueprint	1bd3b70020dd3e840b524eccdf2e19fd
DrainGrate_B	PropBlueprint	BaseBlueprint	05ec206d083bcd14a823c03ea846afa1
Dresser_A	PropBlueprint	BaseBlueprint	7f610d870c894da43a21c5c3235e79b0
Drying_Clothes_A	PropBlueprint	BaseBlueprint	9df64d80ebad55a4a8e748f30229f4ad
Dwarf_Deco_A	PropBlueprint	BaseBlueprint	0f88d42265ca90d4cbe1e07aef0f3ce8
Dwarf_Deco_B	PropBlueprint	BaseBlueprint	a94ac303da890e84d80812d4bf6d1632
Dwarf_Deco_C	PropBlueprint	BaseBlueprint	fd906e7c05fbfc342a4bbf4ec3fcf2c0
Dwarf_Deco_D	PropBlueprint	BaseBlueprint	7eb80df6e21bef945af71d95679cf19f
Dwarf_Deco_E	PropBlueprint	BaseBlueprint	c232fe26bffa42a47be98838b288ac00
Dwarf_Deco_F	PropBlueprint	BaseBlueprint	7f512e4222a2d0e41889613a9b718608
Dwarf_Deco_G	PropBlueprint	BaseBlueprint	704b06e3937208541bf27b57ca4e4964
Dwarf_Deco_H	PropBlueprint	BaseBlueprint	4088315ad76a58d4ca85e0011c909cba
DwarfBuilding_A	PropBlueprint	BaseBlueprint	11a551b4e7fbeff48b4d427bccf35578
DwarfBuilding_B	PropBlueprint	BaseBlueprint	e6d76f15d61309449817895ab2409abe
DwarfBuilding_C	PropBlueprint	BaseBlueprint	d6dd4fb1ab073a74e8535deab2ae3501
DwarfBuilding_D	PropBlueprint	BaseBlueprint	d6ee09c3a1ffdd24cb5258b734e81957
DwarfBuilding_E	PropBlueprint	BaseBlueprint	142c56ee8a856ed4497310c27e505497
DwarfBuilding_F	PropBlueprint	BaseBlueprint	d1dccc6f916f78449b286101294891d7
DwarfBuilding_G	PropBlueprint	BaseBlueprint	e7a88c2cd93ea654e8a6e8ab0d9e7ac7
DwarfBuilding_H	PropBlueprint	BaseBlueprint	2fa9cf31f3dc23441a042394857ef966
ElvenPalace	PropBlueprint	BaseBlueprint	c7a836b7c9ad0614eb6af81f96068673
Entrance	GadgetBlueprint	BaseBlueprint	5c4fd5650a76c9f41854ca440906b803
Exit	GadgetBlueprint	BaseBlueprint	44f3ca3b7a20c804e93c257be6b30aa9
ExitCampaignMap	GadgetBlueprint	BaseBlueprint	a2f6dfd2db54250428337c243c76eeff
ExitMultiple	GadgetBlueprint	BaseBlueprint	7d51e1976f01c884baa80273b502272f
Faction_Banner_A	PropBlueprint	BaseBlueprint	aea917b1d3021c247a3cfe8d873e2fee
Faction_Banner_B	PropBlueprint	BaseBlueprint	ebf3f3fc61a9b6447850804c0695cc1b
Faction_Banner_C	PropBlueprint	BaseBlueprint	454e88730e7636c49bb0ddeb281954fe
Faction_Banner_D	PropBlueprint	BaseBlueprint	0fd51660973844f4797e8dead2ae749d
Faction_Banner_E	PropBlueprint	BaseBlueprint	0561fd121f203f64faf953510441e345
Faction_Banner_F	PropBlueprint	BaseBlueprint	7a070ddbc11f5394a87c37a866c73b31
Faction_Banner_G	PropBlueprint	BaseBlueprint	6160f1be9858104419b48acfca145bc3
Faction_Banner_H	PropBlueprint	BaseBlueprint	33ee738f81a7fc34d908ce99ce6e1a41
FakeDoor	PropBlueprint	BaseBlueprint	ebc0162ffd8255045bb77c7a01c2e12d
FakeLadderUp	PropBlueprint	BaseBlueprint	88a8c854f63f7f64b8e8abfc09e9acbe
FakeStairs_Down	PropBlueprint	BaseBlueprint	9a8463b86bdc549468bc5b42b5d3a1b6
FakeStairs_Up	PropBlueprint	BaseBlueprint	6c129913493247642a2f594037d224a5
FallingChandelier	GadgetBlueprint	BaseBlueprint	bc3f3ec894aad134cbbdd44303698b6f
FallingStalactite	GadgetBlueprint	BaseBlueprint	8b04f582397cff145ad1c46d9afed2e9
FallingTrunk	GadgetBlueprint	BaseBlueprint	6be4b3cb5cc00ff41aaae6ba52b196d5
Fence_A	PropBlueprint	BaseBlueprint	f1c34be19328650488fe3406580a0751
Fence_B	PropBlueprint	BaseBlueprint	04ab1e140bfbcb144ae6b361720b6a37
Fence_Post	PropBlueprint	BaseBlueprint	702439103a6bbe4449ba3263e86377ab
Field_A	PropBlueprint	BaseBlueprint	ca8bd22709d709c438b2b8678acfa35b
Field_A_Lemon	PropBlueprint	BaseBlueprint	2365ca94e43ea4d429c0573a2ec5f28d
Field_A_Sunflowers	PropBlueprint	BaseBlueprint	c60798b3ce36b6b42bdc6a18441b65e1
Field_A_Tomatoes	PropBlueprint	BaseBlueprint	0bf6be664ae2c784fb53ed5405c6fb11
Field_B	PropBlueprint	BaseBlueprint	8cc62e8cea64b2841a436fd47c2006c4
Field_B_Lemon	PropBlueprint	BaseBlueprint	dfce59ded60dcf54a9dc494f284222f9
Field_B_Sunflowers	PropBlueprint	BaseBlueprint	ea6bd25fa59a538439c60f35fe5a5980
Field_B_Tomatoes	PropBlueprint	BaseBlueprint	7b10102e395ef7d47b9603bb201c9f97
Field_C	PropBlueprint	BaseBlueprint	8c7f28574d6deac4c9953436707ee29e
Field_D	PropBlueprint	BaseBlueprint	fbd4861aa65561f41a6369589d1aaa66
FireBasin_A	PropBlueprint	BaseBlueprint	cce3f226149369d41b1c58f69bc519a0
FireBasin_B	PropBlueprint	BaseBlueprint	92dc292c5ea3d3842a3c6979a850efd5
Fireplace	PropBlueprint	BaseBlueprint	84599e7bf1181b949a0d838377789093
FireplaceTavern	PropBlueprint	BaseBlueprint	c5e716d3feb8c4b4ebe9710aed4abffa
FlagTavern	PropBlueprint	BaseBlueprint	b9a29cb2a8a0a48449e616658c9cbe73
FlagTavern_High	PropBlueprint	BaseBlueprint	f4ed6f932f64dde4abf579f9bf91efa8
Foliage	GadgetBlueprint	BaseBlueprint	12f822141b0f24a4cb608ff428bc219d
Fountain_A	PropBlueprint	BaseBlueprint	5a8d965452a13cb48a362b51fd0b7f3f
Fountain_B	PropBlueprint	BaseBlueprint	a1b9b7b5985369642ad1382c0e0673e9
Gallow	PropBlueprint	BaseBlueprint	a6666be0db1448e43883c7a89db9233e
Garden_Arch	PropBlueprint	BaseBlueprint	cf9e2136e4484e44a8fa888495643a5f
Garden_Flowerbed_Corner_A	PropBlueprint	BaseBlueprint	9aed5bae3725c144d91dffcd94ae1d7b
Garden_Flowerbed_Line_A	PropBlueprint	BaseBlueprint	4cf0369518fda3145b6c7c486492f1c3
Garden_Ground_A	PropBlueprint	BaseBlueprint	cf4139225d2ab8141bcdef180c1dbf15
Garden_Hedge_Corner	PropBlueprint	BaseBlueprint	cd76835d52cfaba409d530666849cb0f
Garden_Kiosk	PropBlueprint	BaseBlueprint	ffa38e5c892af6b409eb1f39fc0c1288
Garden_Square_Statue	PropBlueprint	BaseBlueprint	2051e678658f1b944ad7a251353d13da
Garden_Stone_Bench	PropBlueprint	BaseBlueprint	4ea05ee9d37fc7b47bd1621f0580227c
Garden_Wall	PropBlueprint	BaseBlueprint	f73c0396abfcc544398ab813ab3fcad3
Garden_Wall_End	PropBlueprint	BaseBlueprint	b8c6009daee53fe48969ea22adb2008e
Garden_Wall_Juniper_A	PropBlueprint	BaseBlueprint	80a13ec8b454df74c966acc5206c05c2
Garden_Wall_Juniper_B	PropBlueprint	BaseBlueprint	49aa8c95e5c25b041bd261911af606fd
Globe	PropBlueprint	BaseBlueprint	ea8cd6e67d865264c94790627504b377
GrantItem	GadgetBlueprint	BaseBlueprint	461ca86956a8bfc469993fbe6f5a3f25
GrantXP	GadgetBlueprint	BaseBlueprint	6f4ae9ea25c62cc4fb4c335396254276
Grate	GadgetBlueprint	BaseBlueprint	089043ef7f69136438bc9914acfebb7b
Grate_A	GadgetBlueprint	BaseBlueprint	4b4d89b546dbd2949b4f1ba0ae241b74
Grate_B	GadgetBlueprint	BaseBlueprint	0de7ca4fe501a7f48aca7d93bb24c2cb
GrateDoor	GadgetBlueprint	BaseBlueprint	107a2ea6782fa56478b018cea34ed24c
Greenhouse_A	PropBlueprint	BaseBlueprint	bb1766f19dfd5f14ea6026825cc26116
Greenhouse_B	PropBlueprint	BaseBlueprint	803c9e20a50ab7a40b947f265e54352e
Greenhouse_C	PropBlueprint	BaseBlueprint	5918d19f3dc9cdc4d947a8db716ca524
GridTavern	PropBlueprint	BaseBlueprint	9d18af00d74bcf64fbea97b85f3c966b
GroundTrim_A	PropBlueprint	BaseBlueprint	2c745b4f75dcf6240a627255a5cccfdb
GroundTrim_B	PropBlueprint	BaseBlueprint	4a6d487b532c1aa49a564eee38cfaa0c
GroundTrim_C	PropBlueprint	BaseBlueprint	e0eebdec0c699f6419214bc0d486fdd8
Guardrail_Broken_A	PropBlueprint	BaseBlueprint	a58626e1b7fe91c499de282d9cdd0250
Guardrail_Broken_B	PropBlueprint	BaseBlueprint	96cdf011fbb0f40479251fc668b585cf
