ActivatorButton~Catacombs~MOD	Title='Button Activator <color=yellow>Catacombs</color>'.
Scaffolding_A~Sewers~MOD	Title='Scaffoldings <color=yellow>Sewers</color>'.
Scaffolding_B~Catacombs~MOD	Title='Scaffoldings <color=yellow>Catacombs</color>'.
Scaffolding_B~Sewers~MOD	Title='Scaffoldings <color=yellow>Sewers</color>'.
Scaffolding_C~Catacombs~MOD	Title='Scaffoldings <color=yellow>Catacombs</color>'.
Scaffolding_C~Sewers~MOD	Title='Scaffoldings <color=yellow>Sewers</color>'.
ScoutSentinelFeatureSet_level03	Title='Feat/&ScoutSentinelFeatureSet_level03Title'.
ScoutSentinelFeatureSet_level03	Title='Feat/&ScoutSentinelFeatureSet_level03Title'.
ScoutSentinelFeatureSet_level05	Title='Feat/&ScoutSentinelFeatureSet_level05Title'.
ScoutSentinelFeatureSet_level05	Title='Feat/&ScoutSentinelFeatureSet_level05Title'.
ScoutSentinelFeatureSet_level09	Title='Feat/&ScoutSentinelFeatureSet_level09Title'.
ScoutSentinelFeatureSet_level09	Title='Feat/&ScoutSentinelFeatureSet_level09Title'.
ScoutSentinelFeatureSet_level15	Title='Feat/&ScoutSentinelFeatureSet_level15Title'.
ScoutSentinelFeatureSet_level15	Title='Feat/&ScoutSentinelFeatureSet_level15Title'.
SelfDestructionCondition	Title='Rules/&SelfDestructionConditionTitle'.
SelfDestructionCondition	Description='Rules/&SelfDestructionConditionDescription'.
Shelves_A~Catacombs~MOD	Title='Shelves <color=yellow>Catacombs</color>'.
Shelves_A~ElvenPalace~MOD	Title='Shelves <color=yellow>Elven Palace</color>'.
Shelves_A~Sewers~MOD	Title='Shelves <color=yellow>Sewers</color>'.
Shelves_A~Stronghold~MOD	Title='Shelves <color=yellow>Stronghold</color>'.
Shelves_A~WoodLand~MOD	Title='Shelves <color=yellow>Woodland</color>'.
Shelves_B~Catacombs~MOD	Title='Shelves <color=yellow>Catacombs</color>'.
Shelves_B~ElvenPalace~MOD	Title='Shelves <color=yellow>Elven Palace</color>'.
Shelves_B~Sewers~MOD	Title='Shelves <color=yellow>Sewers</color>'.
Shelves_B~Stronghold~MOD	Title='Shelves <color=yellow>Stronghold</color>'.
Shelves_B~WoodLand~MOD	Title='Shelves <color=yellow>Woodland</color>'.
Shelves_C~Catacombs~MOD	Title='Shelves <color=yellow>Catacombs</color>'.
Shelves_C~ElvenPalace~MOD	Title='Shelves <color=yellow>Elven Palace</color>'.
Shelves_C~Sewers~MOD	Title='Shelves <color=yellow>Sewers</color>'.
Shelves_C~Stronghold~MOD	Title='Shelves <color=yellow>Stronghold</color>'.
Shelves_C~WoodLand~MOD	Title='Shelves <color=yellow>Woodland</color>'.
Shelves_D~Catacombs~MOD	Title='Shelves <color=yellow>Catacombs</color>'.
Shelves_D~ElvenPalace~MOD	Title='Shelves <color=yellow>Elven Palace</color>'.
Shelves_D~Sewers~MOD	Title='Shelves <color=yellow>Sewers</color>'.
Shelves_D~Stronghold~MOD	Title='Shelves <color=yellow>Stronghold</color>'.
Shelves_D~WoodLand~MOD	Title='Shelves <color=yellow>Woodland</color>'.
Shelves_E~Catacombs~MOD	Title='Shelves <color=yellow>Catacombs</color>'.
Shelves_TownInt_A~TownInterior~MOD	Title='Shelves <color=yellow>Town Interiors</color>'.
Shelves_TownInt_B~TownInterior~MOD	Title='Shelves <color=yellow>Town Interiors</color>'.
Shelves_TownInt_C~TownInterior~MOD	Title='Shelves <color=yellow>Town Interiors</color>'.
Shelves_TownInt_D~TownInterior~MOD	Title='Shelves <color=yellow>Town Interiors</color>'.
Shop_Big_Structure_A~Town~MOD	Title='Shop Structure <color=yellow>Town</color>'.
Shop_Big_Structure_B~Town~MOD	Title='Shop Structure <color=yellow>Town</color>'.
Shop_Big_Structure_C~Town~MOD	Title='Shop Structure <color=yellow>Town</color>'.
Shop_Big_Structure_D~Town~MOD	Title='Shop Structure <color=yellow>Town</color>'.
Shop_Book_Stand_A~Town~MOD	Title='Book Shop Stand <color=yellow>Town</color>'.
Shop_Book_Stand_B~Town~MOD	Title='Book Shop Stand <color=yellow>Town</color>'.
Shop_Book_Stand_C~Town~MOD	Title='Book Shop Stand <color=yellow>Town</color>'.
Shop_Food_Stand_A~Town~MOD	Title='Food Shop Stand <color=yellow>Town</color>'.
Shop_Food_Stand_B~Town~MOD	Title='Food Shop Stand <color=yellow>Town</color>'.
Shop_Food_Stand_C~Town~MOD	Title='Food Shop Stand <color=yellow>Town</color>'.
Shop_Food_Stand_D~Town~MOD	Title='Food Shop Stand <color=yellow>Town</color>'.
Shop_Food_Stand_E~Town~MOD	Title='Food Shop Stand <color=yellow>Town</color>'.
Shop_General Store~Town~MOD	Title='General Store Stand <color=yellow>Town</color>'.
Shop_Generic_NoShed_A~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_NoShed_B~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_NoShed_C~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_NoShed_D~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_Shed_A~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_Shed_B~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_Shed_C~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Generic_Shed_D~Town~MOD	Title='Generic Shop Stand <color=yellow>Town</color>'.
Shop_Magic~Town~MOD	Title='Magic Shop Stand <color=yellow>Town</color>'.
Shop_Stage_A~Town~MOD	Title='Stairs <color=yellow>Town</color>'.
Shop_Stage_B~Town~MOD	Title='Stairs <color=yellow>Town</color>'.
Shop_WoodenShed_A~Town~MOD	Title='Wooden Shack <color=yellow>Town</color>'.
Shop_WoodenShed_B~Town~MOD	Title='Wooden Shack <color=yellow>Town</color>'.
ShopBook_Counter_A~TownInterior~MOD	Title='Book Shop Counter <color=yellow>Town Interiors</color>'.
ShopBook_Counter_B~TownInterior~MOD	Title='Book Shop Counter <color=yellow>Town Interiors</color>'.
ShopBook_Counter_C~TownInterior~MOD	Title='Book Shop Counter <color=yellow>Town Interiors</color>'.
ShopFood_Counter_A~TownInterior~MOD	Title='Food Shop Counter <color=yellow>Town Interiors</color>'.
ShopFood_Counter_B~TownInterior~MOD	Title='Food Shop Counter <color=yellow>Town Interiors</color>'.
ShopFood_Counter_C~TownInterior~MOD	Title='Food Shop Counter <color=yellow>Town Interiors</color>'.
ShopGeneral_Counter_A~TownInterior~MOD	Title='General Shop Counter <color=yellow>Town Interiors</color>'.
ShopGeneral_Counter_B~TownInterior~MOD	Title='General Shop Counter <color=yellow>Town Interiors</color>'.
ShopGeneral_Counter_C~TownInterior~MOD	Title='General Shop Counter <color=yellow>Town Interiors</color>'.
SimpleDoorThin_A~WoodLand~MOD	Title='Castle Inner Wall Door <color=yellow>Woodland</color>'.
SimpleDoorThin_B~WoodLand~MOD	Title='Castle Inner Wall Door <color=yellow>Woodland</color>'.
SimpleThinDoor~ElvenPalace~MOD	Title='Simple Door <color=yellow>Elven Palace</color>'.
SimpleThinDoor~Stronghold~MOD	Title='Simple Door <color=yellow>Stronghold</color>'.
SimpleThinDoorTownInterior~TownInterior~MOD	Title='Simple Door <color=yellow>Town Interiors</color>'.
Skins_A~LavaCaves~MOD	Title='Skins <color=yellow>Lava Caves</color>'.
Skins_B~LavaCaves~MOD	Title='Skins <color=yellow>Lava Caves</color>'.
Skins_C~LavaCaves~MOD	Title='Skins <color=yellow>Lava Caves</color>'.
SkullPile_A~Catacombs~MOD	Title='Skull Pile <color=yellow>Catacombs</color>'.
SkullPile_B~Catacombs~MOD	Title='Skull Pile <color=yellow>Catacombs</color>'.
SkullPile_C~Catacombs~MOD	Title='Skull Pile <color=yellow>Catacombs</color>'.
Slope_A~Sewers~MOD	Title='Slope <color=yellow>Sewers</color>'.
SmallWalls_A~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_B~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_Butress_A~Town~MOD	Title='Town Inner Butress <color=yellow>Town</color>'.
SmallWalls_Butress_B~Town~MOD	Title='Town Inner Butress <color=yellow>Town</color>'.
SmallWalls_C~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_D~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_E~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_F~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_G~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_H~Town~MOD	Title='Town Inner Walls <color=yellow>Town</color>'.
SmallWalls_Ladder~Town~MOD	Title='Easy Climb Ivy <color=yellow>Town</color>'.
SpiderEggs_A~Catacombs~MOD	Title='Spider Eggs <color=yellow>Catacombs</color>'.
SpiderEggs_A~LavaCaves~MOD	Title='Spider Eggs <color=yellow>Lava Caves</color>'.
SpiderEggs_A~Necropolis~MOD	Title='Spider Eggs <color=yellow>Necropolis</color>'.
SpiderEggs_A~Sewers~MOD	Title='Spider Eggs <color=yellow>Sewers</color>'.
SpiderEggs_A~WoodLand~MOD	Title='Spider Eggs <color=yellow>Woodland</color>'.
SpiderEggs_B~Catacombs~MOD	Title='Spider Eggs <color=yellow>Catacombs</color>'.
SpiderEggs_B~LavaCaves~MOD	Title='Spider Eggs <color=yellow>Lava Caves</color>'.
SpiderEggs_B~Necropolis~MOD	Title='Spider Eggs <color=yellow>Necropolis</color>'.
SpiderEggs_B~Sewers~MOD	Title='Spider Eggs <color=yellow>Sewers</color>'.
SpiderEggs_B~WoodLand~MOD	Title='Spider Eggs <color=yellow>Woodland</color>'.
SpiderEggs_C~Catacombs~MOD	Title='Spider Eggs <color=yellow>Catacombs</color>'.
SpiderEggs_C~LavaCaves~MOD	Title='Spider Eggs <color=yellow>Lava Caves</color>'.
SpiderEggs_C~Necropolis~MOD	Title='Spider Eggs <color=yellow>Necropolis</color>'.
SpiderEggs_C~Sewers~MOD	Title='Spider Eggs <color=yellow>Sewers</color>'.
SpiderEggs_C~WoodLand~MOD	Title='Spider Eggs <color=yellow>Woodland</color>'.
SpiderEggs_D~Catacombs~MOD	Title='Spider Eggs <color=yellow>Catacombs</color>'.
SpiderEggs_D~LavaCaves~MOD	Title='Spider Eggs <color=yellow>Lava Caves</color>'.
SpiderEggs_D~Necropolis~MOD	Title='Spider Eggs <color=yellow>Necropolis</color>'.
SpiderEggs_D~Sewers~MOD	Title='Spider Eggs <color=yellow>Sewers</color>'.
SpiderEggs_D~WoodLand~MOD	Title='Spider Eggs <color=yellow>Woodland</color>'.
SpiderWebs_A~Catacombs~MOD	Title='Spider Webs <color=yellow>Catacombs</color>'.
SpiderWebs_A~Necropolis~MOD	Title='Spider Webs <color=yellow>Necropolis</color>'.
SpiderWebs_A~Sewers~MOD	Title='Spider Webs <color=yellow>Sewers</color>'.
SpiderWebs_B~Catacombs~MOD	Title='Spider Webs <color=yellow>Catacombs</color>'.
SpiderWebs_B~Necropolis~MOD	Title='Spider Webs <color=yellow>Necropolis</color>'.
SpiderWebs_B~Sewers~MOD	Title='Spider Webs <color=yellow>Sewers</color>'.
SpiderWebs_C~WoodLand~MOD	Title='Spider Webs <color=yellow>Woodland</color>'.
SpiderWebs_D~WoodLand~MOD	Title='Spider Webs <color=yellow>Woodland</color>'.
SpinningWheel~ElvenPalace~MOD	Title='Spinning Wheel <color=yellow>Elven Palace</color>'.
Stable_A~Town~MOD	Title='Stable <color=yellow>Town</color>'.
Stable_B~Town~MOD	Title='Stable <color=yellow>Town</color>'.
Stable_C~Town~MOD	Title='Stable <color=yellow>Town</color>'.
Stairs_A~Catacombs~MOD	Title='Stairs <color=yellow>Catacombs</color>'.
Stairs_A~Sewers~MOD	Title='Stairs <color=yellow>Sewers</color>'.
Stairs_B~Catacombs~MOD	Title='Stairs <color=yellow>Catacombs</color>'.
Stairs_B~Sewers~MOD	Title='Stairs <color=yellow>Sewers</color>'.
Stairs_Destroyed_A~Sewers~MOD	Title='Destroyed Stairs <color=yellow>Sewers</color>'.
Stairs_Destroyed_B~Sewers~MOD	Title='Destroyed Stairs <color=yellow>Sewers</color>'.
StairsConnector~TownInterior~MOD	Title='Stairs Connector <color=yellow>Town Interiors</color>'.
StairsTavern~TownInterior~MOD	Title='Stairs <color=yellow>Town Interiors</color>'.
Stalagmite_A~Catacombs~MOD	Title='Stalagmite <color=yellow>Catacombs</color>'.
Stalagmite_A~LavaCaves~MOD	Title='Stalagmite <color=yellow>Lava Caves</color>'.
Stalagmite_B~Catacombs~MOD	Title='Stalagmite <color=yellow>Catacombs</color>'.
Stalagmite_B~LavaCaves~MOD	Title='Stalagmite <color=yellow>Lava Caves</color>'.
Stalagmite_B~Sewers~MOD	Title='Stalagmite <color=yellow>Sewers</color>'.
Stalagmite_C~Catacombs~MOD	Title='Stalagmite <color=yellow>Catacombs</color>'.
Stalagmite_C~LavaCaves~MOD	Title='Stalagmite <color=yellow>Lava Caves</color>'.
Stalagmite_D~Sewers~MOD	Title='Stalagmite <color=yellow>Sewers</color>'.
Statue_A~Catacombs~MOD	Title='Statue <color=yellow>Catacombs</color>'.
Statue_A~ElvenPalace~MOD	Title='Statue <color=yellow>Elven Palace</color>'.
Statue_A~Necropolis~MOD	Title='Statue <color=yellow>Necropolis</color>'.
Statue_A~Stronghold~MOD	Title='Statue <color=yellow>Stronghold</color>'.
Statue_B~Catacombs~MOD	Title='Statue <color=yellow>Catacombs</color>'.
Statue_B~ElvenPalace~MOD	Title='Statue <color=yellow>Elven Palace</color>'.
Statue_B~Necropolis~MOD	Title='Statue <color=yellow>Necropolis</color>'.
Statue_B~Stronghold~MOD	Title='Statue <color=yellow>Stronghold</color>'.
Statue_C~Catacombs~MOD	Title='Statue <color=yellow>Catacombs</color>'.
Statue_C~ElvenPalace~MOD	Title='Statue <color=yellow>Elven Palace</color>'.
Statue_C~Necropolis~MOD	Title='Statue <color=yellow>Necropolis</color>'.
Statue_C~Stronghold~MOD	Title='Statue <color=yellow>Stronghold</color>'.
Statue_D~Catacombs~MOD	Title='Statue <color=yellow>Catacombs</color>'.
Statue_D~ElvenPalace~MOD	Title='Statue <color=yellow>Elven Palace</color>'.
Statue_D~Necropolis~MOD	Title='Statue <color=yellow>Necropolis</color>'.
Statue_D~Stronghold~MOD	Title='Statue <color=yellow>Stronghold</color>'.
Statue_E_Covered~Stronghold~MOD	Title='Statue <color=yellow>Stronghold</color>'.
Statue_Little_Emperor~Town~MOD	Title='Statue of a young Emperor <color=yellow>Town</color>'.
Statue_Maisy_Jade~Town~MOD	Title='Statue of Maisy (jade) <color=yellow>Town</color>'.
Statue_Maisy_Marble~Town~MOD	Title='Statue of Maisy (marble) <color=yellow>Town</color>'.
Statue_Maisy_Stone~Town~MOD	Title='Statue of Maisy (stone) <color=yellow>Town</color>'.
Statue_Misaye~Town~MOD	Title='Statue of Misaye <color=yellow>Town</color>'.
Still_A~Stronghold~MOD	Title='Still <color=yellow>Stronghold</color>'.
Still_Covered_A~Stronghold~MOD	Title='Still <color=yellow>Stronghold</color>'.
Stone_A~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_A~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_A~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stone_B~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_B~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_B~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stone_C~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_C~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_C~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stone_D~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_D~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_D~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stone_E~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_E~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_E~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stone_F~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Stone_F~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Stone_F~Sewers~MOD	Title='Rock <color=yellow>Sewers</color>'.
Stool~Catacombs~MOD	Title='Stool <color=yellow>Catacombs</color>'.
Stool~ElvenPalace~MOD	Title='Stool <color=yellow>Elven Palace</color>'.
Stool~Stronghold~MOD	Title='Stool <color=yellow>Stronghold</color>'.
Stool~Town~MOD	Title='Stool <color=yellow>Town</color>'.
Stool~TownInterior~MOD	Title='Stool <color=yellow>Town Interiors</color>'.
Stool~WoodLand~MOD	Title='Stool <color=yellow>Woodland</color>'.
Stove~Sewers~MOD	Title='Stove <color=yellow>Sewers</color>'.
Stove~Stronghold~MOD	Title='Stove <color=yellow>Stronghold</color>'.
Stove~TownInterior~MOD	Title='Stove <color=yellow>Town Interiors</color>'.
Stove~WoodLand~MOD	Title='Stove <color=yellow>Woodland</color>'.
Straw_A~Catacombs~MOD	Title='Straw <color=yellow>Catacombs</color>'.
Straw_A~LavaCaves~MOD	Title='Straw <color=yellow>Lava Caves</color>'.
Straw_A~Stronghold~MOD	Title='Straw <color=yellow>Stronghold</color>'.
Straw_A~Town~MOD	Title='Straw <color=yellow>Town</color>'.
Straw_B~Catacombs~MOD	Title='Straw <color=yellow>Catacombs</color>'.
Straw_B~LavaCaves~MOD	Title='Straw <color=yellow>Lava Caves</color>'.
Straw_B~Stronghold~MOD	Title='Straw <color=yellow>Stronghold</color>'.
Straw_B~Town~MOD	Title='Straw <color=yellow>Town</color>'.
Street_Debris_A~Town~MOD	Title='Debris <color=yellow>Town</color>'.
Street_Debris_B~Town~MOD	Title='Debris <color=yellow>Town</color>'.
Street_Debris_C~Town~MOD	Title='Debris <color=yellow>Town</color>'.
Street_Debris_D~Town~MOD	Title='Debris <color=yellow>Town</color>'.
StreetLampost~Town~MOD	Title='Street Lamp <color=yellow>Town</color>'.
Structure_A~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
Structure_B~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
Structure_C~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
Structure~Catacombs~MOD	Title='Structures Catacombs<color=yellow> [MODDED]</color>'.
Structure~ElvenPalace~MOD	Title='Structures Elven Palace<color=yellow> [MODDED]</color>'.
Structure~Jungle~MOD	Title='Structures Jungle<color=yellow> [MODDED]</color>'.
Structure~LavaCaves~MOD	Title='Structures Lava Caves<color=yellow> [MODDED]</color>'.
Structure~Necropolis~MOD	Title='Structures Necropolis<color=yellow> [MODDED]</color>'.
Structure~Sewers~MOD	Title='Structures Sewers<color=yellow> [MODDED]</color>'.
Structure~Stronghold~MOD	Title='Structures Stronghold<color=yellow> [MODDED]</color>'.
Structure~Town~MOD	Title='Structures Town<color=yellow> [MODDED]</color>'.
Structure~TownInterior~MOD	Title='Structures Town Interiors<color=yellow> [MODDED]</color>'.
Structure~WoodLand~MOD	Title='Structures Woodland<color=yellow> [MODDED]</color>'.
Stump_A~Town~MOD	Title='A dead tree stump <color=yellow>Town</color>'.
Stump_A~WoodLand~MOD	Title='A dead tree stump <color=yellow>Woodland</color>'.
Stump_B~Town~MOD	Title='A dead tree stump <color=yellow>Town</color>'.
Stump_B~WoodLand~MOD	Title='A dead tree stump <color=yellow>Woodland</color>'.
Stump_C~Town~MOD	Title='A dead tree stump <color=yellow>Town</color>'.
Stump_C~WoodLand~MOD	Title='A dead tree stump <color=yellow>Woodland</color>'.
SummonProtectorConstruct_Upgrade	Title='Feat/&SummonProtectorConstructTitle_Upgrade'.
SummonProtectorConstruct_Upgrade	Description='Feat/&SummonProtectorConstructDescription_Upgrade'.
SummonProtectorPowerConstruct_Upgrade	Title='Feat/&SummonProtectorConstructTitle_2'.
SummonProtectorPowerConstruct_Upgrade	Description='Feat/&SummonProtectorConstructDescription_2'.
SummonProtectorPowerConstruct_Upgrade	Title='Feat/&SummonProtectorConstructTitle_2'.
SummonProtectorPowerConstruct_Upgrade	Description='Feat/&SummonProtectorConstructDescription_2'.
Table_A_Covered~Catacombs~MOD	Title='Table <color=yellow>Catacombs</color>'.
Table_A_Covered~Sewers~MOD	Title='Table <color=yellow>Sewers</color>'.
Table_A_Covered~Stronghold~MOD	Title='Table <color=yellow>Stronghold</color>'.
Table_A~Catacombs~MOD	Title='Table <color=yellow>Catacombs</color>'.
Table_A~ElvenPalace~MOD	Title='Table <color=yellow>Elven Palace</color>'.
Table_A~Sewers~MOD	Title='Table <color=yellow>Sewers</color>'.
Table_A~Stronghold~MOD	Title='Table <color=yellow>Stronghold</color>'.
Table_A~TownInterior~MOD	Title='Table <color=yellow>Town Interiors</color>'.
Table_A~WoodLand~MOD	Title='Table <color=yellow>Woodland</color>'.
Table_B~ElvenPalace~MOD	Title='Table <color=yellow>Elven Palace</color>'.
Table_B~Stronghold~MOD	Title='Table <color=yellow>Stronghold</color>'.
Table_B~TownInterior~MOD	Title='Table <color=yellow>Town Interiors</color>'.
Table_C~Stronghold~MOD	Title='Table <color=yellow>Stronghold</color>'.
Table_C~TownInterior~MOD	Title='Table <color=yellow>Town Interiors</color>'.
Table_D~ElvenPalace~MOD	Title='Table <color=yellow>Elven Palace</color>'.
TableTavern_A~TownInterior~MOD	Title='Table <color=yellow>Town Interiors</color>'.
TavernRail_Kit_A~TownInterior~MOD	Title='Guardrails <color=yellow>Town Interiors</color>'.
TavernRailEnd_Kit~TownInterior~MOD	Title='Guardrails <color=yellow>Town Interiors</color>'.
Telescope_A~ElvenPalace~MOD	Title='Telescope <color=yellow>Elven Palace</color>'.
Telescope_B~ElvenPalace~MOD	Title='Telescope <color=yellow>Elven Palace</color>'.
Tent_A~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Tent_B~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Tent_C~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Tent_D~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Tent_E~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Tent_F~WoodLand~MOD	Title='Tent <color=yellow>Woodland</color>'.
Thicket_A~Town~MOD	Title='Thicket <color=yellow>Town</color>'.
Thicket_A~WoodLand~MOD	Title='Thicket <color=yellow>Woodland</color>'.
Thicket_B~Town~MOD	Title='Thicket <color=yellow>Town</color>'.
Thicket_B~WoodLand~MOD	Title='Thicket <color=yellow>Woodland</color>'.
Thicket_C~Town~MOD	Title='Thicket <color=yellow>Town</color>'.
Thicket_C~WoodLand~MOD	Title='Thicket <color=yellow>Woodland</color>'.
Tomb_A~Necropolis~MOD	Title='Tomb A <color=yellow>Necropolis</color>'.
Tomb_B~Necropolis~MOD	Title='Tomb B <color=yellow>Necropolis</color>'.
Tomb_C~Necropolis~MOD	Title='Tomb C <color=yellow>Necropolis</color>'.
TombLarge_A~Catacombs~MOD	Title='Tomb A <color=yellow>Catacombs</color>'.
Tombstone_A~Town~MOD	Title='Tombstone <color=yellow>Town</color>'.
Tombstone_A~WoodLand~MOD	Title='Tombstone <color=yellow>Woodland</color>'.
Tombstone_B~Town~MOD	Title='Tombstone <color=yellow>Town</color>'.
Tombstone_B~WoodLand~MOD	Title='Tombstone <color=yellow>Woodland</color>'.
Tombstone_C~Town~MOD	Title='Tombstone <color=yellow>Town</color>'.
Tombstone_C~WoodLand~MOD	Title='Tombstone <color=yellow>Woodland</color>'.
Tombstone_D~Town~MOD	Title='Tombstone <color=yellow>Town</color>'.
Tombstone_D~WoodLand~MOD	Title='Tombstone <color=yellow>Woodland</color>'.
TombstonePack_A~Town~MOD	Title='Pack of tombstones <color=yellow>Town</color>'.
TombstonePack_A~WoodLand~MOD	Title='Pack of tombstones <color=yellow>Woodland</color>'.
TombstonePack_B~Town~MOD	Title='Pack of tombstones <color=yellow>Town</color>'.
TombstonePack_B~WoodLand~MOD	Title='Pack of tombstones <color=yellow>Woodland</color>'.
TombstonePack_C~Town~MOD	Title='Pack of tombstones <color=yellow>Town</color>'.
TombstonePack_C~WoodLand~MOD	Title='Pack of tombstones <color=yellow>Woodland</color>'.
TorchPike~Catacombs~MOD	Title='Torch Pike <color=yellow>Catacombs</color>'.
TorchPike~LavaCaves~MOD	Title='Torch Pike <color=yellow>Lava Caves</color>'.
TorchPike~Town~MOD	Title='Torch Pike <color=yellow>Town</color>'.
TorchPike~WoodLand~MOD	Title='Torch Pike <color=yellow>Woodland</color>'.
Totem_A~LavaCaves~MOD	Title='Totem <color=yellow>Lava Caves</color>'.
Totem_B~LavaCaves~MOD	Title='Totem <color=yellow>Lava Caves</color>'.
Totem_C~LavaCaves~MOD	Title='Totem <color=yellow>Lava Caves</color>'.
Town_Corner_12C~Town~MOD	Title='Small district with walls <color=yellow>Town</color>'.
Town_Entrance_24C~Town~MOD	Title='Town entrance <color=yellow>Town</color>'.
Town_Large_24C~Town~MOD	Title='Large district <color=yellow>Town</color>'.
Town_Medium_12C~Town~MOD	Title='Small district <color=yellow>Town</color>'.
Town_Medium_Exterior_A_12C~Town~MOD	Title='Small district outside <color=yellow>Town</color>'.
Town_Medium_Exterior_B_12C~Town~MOD	Title='Small district outside <color=yellow>Town</color>'.
Town_Walls_A_12C~Town~MOD	Title='Small district with walls <color=yellow>Town</color>'.
Town_Walls_B_12C~Town~MOD	Title='Small district with walls <color=yellow>Town</color>'.
Town_Walls_C_12C~Town~MOD	Title='Small district with walls <color=yellow>Town</color>'.
Town_Walls_D_12C~Town~MOD	Title='Small district with walls <color=yellow>Town</color>'.
Traps~Catacombs~MOD	Title='Traps Catacombs<color=yellow> [MODDED]</color>'.
Traps~ElvenPalace~MOD	Title='Traps Elven Palace<color=yellow> [MODDED]</color>'.
Traps~Jungle~MOD	Title='Traps Jungle<color=yellow> [MODDED]</color>'.
Traps~LavaCaves~MOD	Title='Traps Lava Caves<color=yellow> [MODDED]</color>'.
Traps~Necropolis~MOD	Title='Traps Necropolis<color=yellow> [MODDED]</color>'.
Traps~Sewers~MOD	Title='Traps Sewers<color=yellow> [MODDED]</color>'.
Traps~Stronghold~MOD	Title='Traps Stronghold<color=yellow> [MODDED]</color>'.
Traps~Town~MOD	Title='Traps Town<color=yellow> [MODDED]</color>'.
Traps~TownInterior~MOD	Title='Traps Town Interiors<color=yellow> [MODDED]</color>'.
Traps~WoodLand~MOD	Title='Traps Woodland<color=yellow> [MODDED]</color>'.
TreasurePedestal~Stronghold~MOD	Title='Treasure Pedestal <color=yellow>Stronghold</color>'.
Tree_A~Town~MOD	Title='Single Tree <color=yellow>Town</color>'.
Tree_B~Town~MOD	Title='Single Tree <color=yellow>Town</color>'.
Tree_C~Town~MOD	Title='Single Tree <color=yellow>Town</color>'.
Trophy_Sorak~Stronghold~MOD	Title='Hunting Trophy <color=yellow>Stronghold</color>'.
Trophy_Sorak~TownInterior~MOD	Title='Hunting Trophy <color=yellow>Town Interiors</color>'.
Trophy_Wolf~Stronghold~MOD	Title='Hunting Trophy <color=yellow>Stronghold</color>'.
Trophy_Wolf~TownInterior~MOD	Title='Hunting Trophy <color=yellow>Town Interiors</color>'.
Trunk_A~WoodLand~MOD	Title='Trunk <color=yellow>Woodland</color>'.
